country,country_code,year,co2_pc,country_code_iso3,country_name_iso3
Cuba,CUB,1924,0.46240965,CUB,Cuba
Cuba,CUB,1925,0.48909208,CUB,Cuba
Cuba,CUB,1926,0.45818788,CUB,Cuba
Cuba,CUB,1927,0.45146117,CUB,Cuba
Cuba,CUB,1928,0.4251127,CUB,Cuba
Cuba,CUB,1929,0.22402929,CUB,Cuba
Cuba,CUB,1930,0.33091867,CUB,Cuba
Cuba,CUB,1931,0.23973113,CUB,Cuba
Cuba,CUB,1932,0.18952794,CUB,Cuba
Cuba,CUB,1933,0.18257132,CUB,Cuba
Cuba,CUB,1934,0.19301602,CUB,Cuba
Cuba,CUB,1935,0.18434426,CUB,Cuba
Cuba,CUB,1936,0.210922,CUB,Cuba
Cuba,CUB,1937,0.22104634,CUB,Cuba
Cuba,CUB,1938,0.19525757,CUB,Cuba
Cuba,CUB,1939,0.15264891,CUB,Cuba
Cuba,CUB,1940,0.14475082,CUB,Cuba
Cuba,CUB,1941,0.11698045,CUB,Cuba
Cuba,CUB,1942,0.095620714,CUB,Cuba
Cuba,CUB,1943,0.14584097,CUB,Cuba
Cuba,CUB,1944,0.1023008,CUB,Cuba
Cuba,CUB,1945,0.10548957,CUB,Cuba
Cuba,CUB,1946,0.08834179,CUB,Cuba
Cuba,CUB,1947,0.100610726,CUB,Cuba
Cuba,CUB,1948,0.073995896,CUB,Cuba
Cuba,CUB,1949,0.05844986,CUB,Cuba
Cuba,CUB,1950,0.9521602,CUB,Cuba
Cuba,CUB,1951,1.0706487,CUB,Cuba
Cuba,CUB,1952,1.0194548,CUB,Cuba
Cuba,CUB,1953,0.98485094,CUB,Cuba
Cuba,CUB,1954,0.92761296,CUB,Cuba
Cuba,CUB,1955,1.035693,CUB,Cuba
Cuba,CUB,1956,0.87501776,CUB,Cuba
Cuba,CUB,1957,2.0355523,CUB,Cuba
Cuba,CUB,1958,2.589055,CUB,Cuba
Cuba,CUB,1959,2.208685,CUB,Cuba
Cuba,CUB,1960,1.8909839,CUB,Cuba
Cuba,CUB,1961,1.6472323,CUB,Cuba
Cuba,CUB,1962,1.8769861,CUB,Cuba
Cuba,CUB,1963,1.6913116,CUB,Cuba
Cuba,CUB,1964,1.8152777,CUB,Cuba
Cuba,CUB,1965,1.8172693,CUB,Cuba
Cuba,CUB,1966,1.8514032,CUB,Cuba
Cuba,CUB,1967,1.8840635,CUB,Cuba
Cuba,CUB,1968,1.8825407,CUB,Cuba
Cuba,CUB,1969,1.989618,CUB,Cuba
Curacao,CUW,1950,60.251686,CUW,Curaçao
Curacao,CUW,1951,92.62166,CUW,Curaçao
Curacao,CUW,1952,52.102425,CUW,Curaçao
Curacao,CUW,1953,58.723198,CUW,Curaçao
Curacao,CUW,1954,115.661575,CUW,Curaçao
Curacao,CUW,1955,93.12791,CUW,Curaçao
Curacao,CUW,1956,117.21183,CUW,Curaçao
Curacao,CUW,1957,77.910194,CUW,Curaçao
Curacao,CUW,1958,66.41225,CUW,Curaçao
Curacao,CUW,1959,83.20229,CUW,Curaçao
Curacao,CUW,1960,70.05763,CUW,Curaçao
Curacao,CUW,1961,71.96337,CUW,Curaçao
Curacao,CUW,1962,77.78123,CUW,Curaçao
Curacao,CUW,1963,73.394104,CUW,Curaçao
Curacao,CUW,1964,70.34285,CUW,Curaçao
Curacao,CUW,1965,62.255394,CUW,Curaçao
Curacao,CUW,1966,57.465122,CUW,Curaçao
Curacao,CUW,1967,69.9248,CUW,Curaçao
Curacao,CUW,1968,64.27234,CUW,Curaçao
Curacao,CUW,1969,83.21795,CUW,Curaçao
Cyprus,CYP,1950,0.5415696,CYP,Cyprus
Cyprus,CYP,1951,0.56306005,CYP,Cyprus
Cyprus,CYP,1952,0.61943847,CYP,Cyprus
Cyprus,CYP,1953,0.70907027,CYP,Cyprus
Cyprus,CYP,1954,0.844275,CYP,Cyprus
Cyprus,CYP,1955,0.84415424,CYP,Cyprus
Cyprus,CYP,1956,1.2411169,CYP,Cyprus
Cyprus,CYP,1957,1.477495,CYP,Cyprus
Cyprus,CYP,1958,1.3588909,CYP,Cyprus
Cyprus,CYP,1959,1.4469994,CYP,Cyprus
Cyprus,CYP,1960,1.5112388,CYP,Cyprus
Cyprus,CYP,1961,1.451362,CYP,Cyprus
Cyprus,CYP,1962,1.504016,CYP,Cyprus
Cyprus,CYP,1963,1.6224347,CYP,Cyprus
Cyprus,CYP,1964,1.6325296,CYP,Cyprus
Cyprus,CYP,1965,1.8617936,CYP,Cyprus
Cyprus,CYP,1966,1.9918543,CYP,Cyprus
Cyprus,CYP,1967,2.1648855,CYP,Cyprus
Cyprus,CYP,1968,2.5539877,CYP,Cyprus
Cyprus,CYP,1969,2.6042006,CYP,Cyprus
Czechia,CZE,1860,0.027807439,CZE,Czechia
Czechia,CZE,1861,0.090909004,CZE,Czechia
Czechia,CZE,1862,0.15367869,CZE,Czechia
Czechia,CZE,1863,0.21574144,CZE,Czechia
Czechia,CZE,1864,0.27710313,CZE,Czechia
Czechia,CZE,1865,0.3377699,CZE,Czechia
Czechia,CZE,1866,0.39774752,CZE,Czechia
Czechia,CZE,1867,0.45667544,CZE,Czechia
Czechia,CZE,1868,0.5152942,CZE,Czechia
Czechia,CZE,1869,0.5732409,CZE,Czechia
Czechia,CZE,1870,0.63052166,CZE,Czechia
Czechia,CZE,1871,0.6867004,CZE,Czechia
Czechia,CZE,1872,0.741797,CZE,Czechia
Czechia,CZE,1873,0.7965319,CZE,Czechia
Czechia,CZE,1874,0.8505539,CZE,Czechia
Czechia,CZE,1875,0.90387,CZE,Czechia
Czechia,CZE,1876,1.5526434,CZE,Czechia
Czechia,CZE,1877,1.621177,CZE,Czechia
Czechia,CZE,1878,1.6887935,CZE,Czechia
Czechia,CZE,1879,1.8034911,CZE,Czechia
Czechia,CZE,1880,1.8987638,CZE,Czechia
Czechia,CZE,1881,1.9933131,CZE,Czechia
Czechia,CZE,1882,2.026176,CZE,Czechia
Czechia,CZE,1883,2.151255,CZE,Czechia
Czechia,CZE,1884,2.208726,CZE,Czechia
Czechia,CZE,1885,2.3051481,CZE,Czechia
Czechia,CZE,1886,2.4088209,CZE,Czechia
Czechia,CZE,1887,2.5150635,CZE,Czechia
Czechia,CZE,1888,2.6795893,CZE,Czechia
Czechia,CZE,1889,2.8199465,CZE,Czechia
Czechia,CZE,1890,2.997709,CZE,Czechia
Czechia,CZE,1891,3.0862546,CZE,Czechia
Czechia,CZE,1892,3.111226,CZE,Czechia
Czechia,CZE,1893,3.158158,CZE,Czechia
Czechia,CZE,1894,3.2148156,CZE,Czechia
Czechia,CZE,1895,3.3132837,CZE,Czechia
Czechia,CZE,1896,3.3711262,CZE,Czechia
Czechia,CZE,1897,3.5429556,CZE,Czechia
Czechia,CZE,1898,3.5968678,CZE,Czechia
Czechia,CZE,1899,3.6645114,CZE,Czechia
Czechia,CZE,1900,3.61253,CZE,Czechia
Czechia,CZE,1901,3.7462018,CZE,Czechia
Czechia,CZE,1902,3.7682655,CZE,Czechia
Czechia,CZE,1903,3.8109176,CZE,Czechia
Czechia,CZE,1904,3.8200796,CZE,Czechia
Czechia,CZE,1905,3.904105,CZE,Czechia
Czechia,CZE,1906,4.0481563,CZE,Czechia
Czechia,CZE,1907,4.223756,CZE,Czechia
Czechia,CZE,1908,4.271203,CZE,Czechia
Czechia,CZE,1909,4.2153263,CZE,Czechia
Czechia,CZE,1910,4.1418605,CZE,Czechia
Czechia,CZE,1911,4.1681795,CZE,Czechia
Czechia,CZE,1912,4.409679,CZE,Czechia
Czechia,CZE,1913,4.5835943,CZE,Czechia
Czechia,CZE,1914,4.1534467,CZE,Czechia
Czechia,CZE,1915,4.1430717,CZE,Czechia
Czechia,CZE,1916,4.4372363,CZE,Czechia
Czechia,CZE,1917,4.211263,CZE,Czechia
Czechia,CZE,1918,3.634958,CZE,Czechia
Czechia,CZE,1919,3.4624279,CZE,Czechia
Czechia,CZE,1920,3.414656,CZE,Czechia
Czechia,CZE,1921,3.271479,CZE,Czechia
Czechia,CZE,1922,2.8876987,CZE,Czechia
Czechia,CZE,1923,3.0267377,CZE,Czechia
Czechia,CZE,1924,3.6861362,CZE,Czechia
Czechia,CZE,1925,3.4382272,CZE,Czechia
Czechia,CZE,1926,3.4617114,CZE,Czechia
Czechia,CZE,1927,3.6962097,CZE,Czechia
Czechia,CZE,1928,3.8721123,CZE,Czechia
Czechia,CZE,1929,4.311462,CZE,Czechia
Czechia,CZE,1930,3.7857559,CZE,Czechia
Czechia,CZE,1931,3.524445,CZE,Czechia
Czechia,CZE,1932,3.058168,CZE,Czechia
Czechia,CZE,1933,2.786044,CZE,Czechia
Czechia,CZE,1934,2.774063,CZE,Czechia
Czechia,CZE,1935,2.848779,CZE,Czechia
Czechia,CZE,1936,3.0895448,CZE,Czechia
Czechia,CZE,1937,3.736952,CZE,Czechia
Czechia,CZE,1938,4.283196,CZE,Czechia
Czechia,CZE,1939,4.60937,CZE,Czechia
Czechia,CZE,1940,5.169698,CZE,Czechia
Czechia,CZE,1941,5.218172,CZE,Czechia
Czechia,CZE,1942,5.666184,CZE,Czechia
Czechia,CZE,1943,6.26664,CZE,Czechia
Czechia,CZE,1944,5.934381,CZE,Czechia
Czechia,CZE,1945,3.2718873,CZE,Czechia
Czechia,CZE,1946,4.574915,CZE,Czechia
Czechia,CZE,1947,5.6418104,CZE,Czechia
Czechia,CZE,1948,6.0541806,CZE,Czechia
Czechia,CZE,1949,6.335467,CZE,Czechia
Czechia,CZE,1950,6.4879303,CZE,Czechia
Czechia,CZE,1951,6.8519387,CZE,Czechia
Czechia,CZE,1952,7.2616653,CZE,Czechia
Czechia,CZE,1953,7.4644513,CZE,Czechia
Czechia,CZE,1954,7.911935,CZE,Czechia
Czechia,CZE,1955,8.154012,CZE,Czechia
Czechia,CZE,1956,8.686226,CZE,Czechia
Czechia,CZE,1957,9.013441,CZE,Czechia
Czechia,CZE,1958,9.7968445,CZE,Czechia
Czechia,CZE,1959,9.768146,CZE,Czechia
Czechia,CZE,1960,10.384136,CZE,Czechia
Czechia,CZE,1961,11.231927,CZE,Czechia
Czechia,CZE,1962,11.939824,CZE,Czechia
Czechia,CZE,1963,12.517958,CZE,Czechia
Czechia,CZE,1964,12.973811,CZE,Czechia
Czechia,CZE,1965,12.592153,CZE,Czechia
Czechia,CZE,1966,12.486286,CZE,Czechia
Czechia,CZE,1967,12.4307785,CZE,Czechia
Czechia,CZE,1968,12.984124,CZE,Czechia
Czechia,CZE,1969,13.7652855,CZE,Czechia
Democratic Republic of Congo,COD,1920,0.00044779727,COD,DR Congo
Democratic Republic of Congo,COD,1921,0.00089061266,COD,DR Congo
Democratic Republic of Congo,COD,1922,0.00970514,COD,DR Congo
Democratic Republic of Congo,COD,1923,0.019157061,COD,DR Congo
Democratic Republic of Congo,COD,1924,0.025352765,COD,DR Congo
Democratic Republic of Congo,COD,1925,0.019932797,COD,DR Congo
Democratic Republic of Congo,COD,1926,0.027207011,COD,DR Congo
Democratic Republic of Congo,COD,1927,0.026025862,COD,DR Congo
Democratic Republic of Congo,COD,1928,0.031374607,COD,DR Congo
Democratic Republic of Congo,COD,1929,0.033379856,COD,DR Congo
Democratic Republic of Congo,COD,1930,0.042094447,COD,DR Congo
Democratic Republic of Congo,COD,1931,0.026666913,COD,DR Congo
Democratic Republic of Congo,COD,1932,0.00542055,COD,DR Congo
Democratic Republic of Congo,COD,1933,0.00037981215,COD,DR Congo
Democratic Republic of Congo,COD,1934,0.0018885212,COD,DR Congo
Democratic Republic of Congo,COD,1935,0.0033607418,COD,DR Congo
Democratic Republic of Congo,COD,1936,0.004058649,COD,DR Congo
Democratic Republic of Congo,COD,1937,0.010210881,COD,DR Congo
Democratic Republic of Congo,COD,1938,0.011886542,COD,DR Congo
Democratic Republic of Congo,COD,1939,0.008523885,COD,DR Congo
Democratic Republic of Congo,COD,1940,0.0073594586,COD,DR Congo
Democratic Republic of Congo,COD,1941,0.009665892,COD,DR Congo
Democratic Republic of Congo,COD,1942,0.013256618,COD,DR Congo
Democratic Republic of Congo,COD,1943,0.020082308,COD,DR Congo
Democratic Republic of Congo,COD,1944,0.015466659,COD,DR Congo
Democratic Republic of Congo,COD,1945,0.015224402,COD,DR Congo
Democratic Republic of Congo,COD,1946,0.027113287,COD,DR Congo
Democratic Republic of Congo,COD,1947,0.02792498,COD,DR Congo
Democratic Republic of Congo,COD,1948,0.03149575,COD,DR Congo
Democratic Republic of Congo,COD,1949,0.03944221,COD,DR Congo
Democratic Republic of Congo,COD,1950,0.12034389,COD,DR Congo
Democratic Republic of Congo,COD,1951,0.13927646,COD,DR Congo
Democratic Republic of Congo,COD,1952,0.16275351,COD,DR Congo
Democratic Republic of Congo,COD,1953,0.17514053,COD,DR Congo
Democratic Republic of Congo,COD,1954,0.21106277,COD,DR Congo
Democratic Republic of Congo,COD,1955,0.2485311,COD,DR Congo
Democratic Republic of Congo,COD,1956,0.22791511,COD,DR Congo
Democratic Republic of Congo,COD,1957,0.23371981,COD,DR Congo
Democratic Republic of Congo,COD,1958,0.20098944,COD,DR Congo
Democratic Republic of Congo,COD,1959,0.18124133,COD,DR Congo
Democratic Republic of Congo,COD,1960,0.15188551,COD,DR Congo
Democratic Republic of Congo,COD,1961,0.15038513,COD,DR Congo
Democratic Republic of Congo,COD,1962,0.1351074,COD,DR Congo
Democratic Republic of Congo,COD,1963,0.13888636,COD,DR Congo
Democratic Republic of Congo,COD,1964,0.11642198,COD,DR Congo
Democratic Republic of Congo,COD,1965,0.141643,COD,DR Congo
Democratic Republic of Congo,COD,1966,0.13397965,COD,DR Congo
Democratic Republic of Congo,COD,1967,0.12396888,COD,DR Congo
Democratic Republic of Congo,COD,1968,0.17704569,COD,DR Congo
Democratic Republic of Congo,COD,1969,0.1864054,COD,DR Congo
Denmark,DNK,1843,0.09695444,DNK,Denmark
Denmark,DNK,1844,0.111560985,DNK,Denmark
Denmark,DNK,1845,0.14641872,DNK,Denmark
Denmark,DNK,1846,0.15768525,DNK,Denmark
Denmark,DNK,1847,0.11835186,DNK,Denmark
Denmark,DNK,1848,0.21192104,DNK,Denmark
Denmark,DNK,1849,0.1825796,DNK,Denmark
Denmark,DNK,1850,0.22696479,DNK,Denmark
Denmark,DNK,1851,0.2050839,DNK,Denmark
Denmark,DNK,1852,0.21696289,DNK,Denmark
Denmark,DNK,1853,0.23078,DNK,Denmark
Denmark,DNK,1854,0.2907438,DNK,Denmark
Denmark,DNK,1855,0.2848723,DNK,Denmark
Denmark,DNK,1856,0.40163347,DNK,Denmark
Denmark,DNK,1857,0.40566128,DNK,Denmark
Denmark,DNK,1858,0.29663193,DNK,Denmark
Denmark,DNK,1859,0.37400877,DNK,Denmark
Denmark,DNK,1860,0.31993544,DNK,Denmark
Denmark,DNK,1861,0.45737273,DNK,Denmark
Denmark,DNK,1862,0.391042,DNK,Denmark
Denmark,DNK,1863,0.4307764,DNK,Denmark
Denmark,DNK,1864,0.366177,DNK,Denmark
Denmark,DNK,1865,0.5669314,DNK,Denmark
Denmark,DNK,1866,0.51835066,DNK,Denmark
Denmark,DNK,1867,0.5007911,DNK,Denmark
Denmark,DNK,1868,0.58659893,DNK,Denmark
Denmark,DNK,1869,0.5059297,DNK,Denmark
Denmark,DNK,1870,0.6055265,DNK,Denmark
Denmark,DNK,1871,0.6224686,DNK,Denmark
Denmark,DNK,1872,0.59157795,DNK,Denmark
Denmark,DNK,1873,0.5914867,DNK,Denmark
Denmark,DNK,1874,0.6323806,DNK,Denmark
Denmark,DNK,1875,0.735234,DNK,Denmark
Denmark,DNK,1876,0.7701726,DNK,Denmark
Denmark,DNK,1877,0.75363845,DNK,Denmark
Denmark,DNK,1878,0.7086475,DNK,Denmark
Denmark,DNK,1879,0.79237485,DNK,Denmark
Denmark,DNK,1880,0.89376026,DNK,Denmark
Denmark,DNK,1881,0.9373464,DNK,Denmark
Denmark,DNK,1882,0.99552697,DNK,Denmark
Denmark,DNK,1883,1.1327895,DNK,Denmark
Denmark,DNK,1884,1.1167043,DNK,Denmark
Denmark,DNK,1885,1.1594682,DNK,Denmark
Denmark,DNK,1886,1.1000811,DNK,Denmark
Denmark,DNK,1887,1.1173227,DNK,Denmark
Denmark,DNK,1888,1.2447714,DNK,Denmark
Denmark,DNK,1889,1.3161232,DNK,Denmark
Denmark,DNK,1890,1.2484511,DNK,Denmark
Denmark,DNK,1891,1.328456,DNK,Denmark
Denmark,DNK,1892,1.3501059,DNK,Denmark
Denmark,DNK,1893,1.2627403,DNK,Denmark
Denmark,DNK,1894,1.41683,DNK,Denmark
Denmark,DNK,1895,1.452626,DNK,Denmark
Denmark,DNK,1896,1.7577783,DNK,Denmark
Denmark,DNK,1897,1.8640432,DNK,Denmark
Denmark,DNK,1898,1.915175,DNK,Denmark
Denmark,DNK,1899,2.0700932,DNK,Denmark
Denmark,DNK,1900,2.0067258,DNK,Denmark
Denmark,DNK,1901,2.0656397,DNK,Denmark
Denmark,DNK,1902,2.0960908,DNK,Denmark
Denmark,DNK,1903,2.155566,DNK,Denmark
Denmark,DNK,1904,2.297852,DNK,Denmark
Denmark,DNK,1905,2.2088718,DNK,Denmark
Denmark,DNK,1906,2.3772252,DNK,Denmark
Denmark,DNK,1907,2.094084,DNK,Denmark
Denmark,DNK,1908,2.567322,DNK,Denmark
Denmark,DNK,1909,2.8069208,DNK,Denmark
Denmark,DNK,1910,2.546705,DNK,Denmark
Denmark,DNK,1911,2.68117,DNK,Denmark
Denmark,DNK,1912,3.1419694,DNK,Denmark
Denmark,DNK,1913,3.1860123,DNK,Denmark
Denmark,DNK,1914,3.2273786,DNK,Denmark
Denmark,DNK,1915,3.4145477,DNK,Denmark
Denmark,DNK,1916,3.2976382,DNK,Denmark
Denmark,DNK,1917,2.3717608,DNK,Denmark
Denmark,DNK,1918,2.7356389,DNK,Denmark
Denmark,DNK,1919,2.5681522,DNK,Denmark
Denmark,DNK,1920,2.2189536,DNK,Denmark
Denmark,DNK,1921,2.074887,DNK,Denmark
Denmark,DNK,1922,2.9201694,DNK,Denmark
Denmark,DNK,1923,3.1570709,DNK,Denmark
Denmark,DNK,1924,3.6684048,DNK,Denmark
Denmark,DNK,1925,3.1588998,DNK,Denmark
Denmark,DNK,1926,3.0572312,DNK,Denmark
Denmark,DNK,1927,3.8576047,DNK,Denmark
Denmark,DNK,1928,3.6029875,DNK,Denmark
Denmark,DNK,1929,4.3025503,DNK,Denmark
Denmark,DNK,1930,3.8943055,DNK,Denmark
Denmark,DNK,1931,4.0060887,DNK,Denmark
Denmark,DNK,1932,3.725938,DNK,Denmark
Denmark,DNK,1933,3.6814446,DNK,Denmark
Denmark,DNK,1934,3.999648,DNK,Denmark
Denmark,DNK,1935,4.133155,DNK,Denmark
Denmark,DNK,1936,4.242592,DNK,Denmark
Denmark,DNK,1937,4.347294,DNK,Denmark
Denmark,DNK,1938,3.8729396,DNK,Denmark
Denmark,DNK,1939,4.278717,DNK,Denmark
Denmark,DNK,1940,3.855321,DNK,Denmark
Denmark,DNK,1941,4.481733,DNK,Denmark
Denmark,DNK,1942,4.1996107,DNK,Denmark
Denmark,DNK,1943,5.2011013,DNK,Denmark
Denmark,DNK,1944,5.0599732,DNK,Denmark
Denmark,DNK,1945,3.4658437,DNK,Denmark
Denmark,DNK,1946,4.307488,DNK,Denmark
Denmark,DNK,1947,5.181152,DNK,Denmark
Denmark,DNK,1948,4.078243,DNK,Denmark
Denmark,DNK,1949,3.9922931,DNK,Denmark
Denmark,DNK,1950,5.1555786,DNK,Denmark
Denmark,DNK,1951,5.100244,DNK,Denmark
Denmark,DNK,1952,5.289072,DNK,Denmark
Denmark,DNK,1953,5.3005633,DNK,Denmark
Denmark,DNK,1954,5.8078585,DNK,Denmark
Denmark,DNK,1955,6.10051,DNK,Denmark
Denmark,DNK,1956,5.9071484,DNK,Denmark
Denmark,DNK,1957,5.547602,DNK,Denmark
Denmark,DNK,1958,5.934712,DNK,Denmark
Denmark,DNK,1959,5.7253976,DNK,Denmark
Denmark,DNK,1960,6.498855,DNK,Denmark
Denmark,DNK,1961,6.877119,DNK,Denmark
Denmark,DNK,1962,7.9407873,DNK,Denmark
Denmark,DNK,1963,8.684139,DNK,Denmark
Denmark,DNK,1964,9.139952,DNK,Denmark
Denmark,DNK,1965,9.309915,DNK,Denmark
Denmark,DNK,1966,10.440621,DNK,Denmark
Denmark,DNK,1967,10.14095,DNK,Denmark
Denmark,DNK,1968,10.952145,DNK,Denmark
Denmark,DNK,1969,12.132536,DNK,Denmark
Djibouti,DJI,1950,0.17629793,DJI,Djibouti
Djibouti,DJI,1951,0.398719,DJI,Djibouti
Djibouti,DJI,1952,0.38643384,DJI,Djibouti
Djibouti,DJI,1953,0.42790616,DJI,Djibouti
Djibouti,DJI,1954,0.46626982,DJI,Djibouti
Djibouti,DJI,1955,0.5017597,DJI,Djibouti
Djibouti,DJI,1956,0.38873786,DJI,Djibouti
Djibouti,DJI,1957,0.56453186,DJI,Djibouti
Djibouti,DJI,1958,0.59201807,DJI,Djibouti
Djibouti,DJI,1959,0.44090396,DJI,Djibouti
Djibouti,DJI,1960,0.4684333,DJI,Djibouti
Djibouti,DJI,1961,0.49177358,DJI,Djibouti
Djibouti,DJI,1962,0.5104978,DJI,Djibouti
Djibouti,DJI,1963,0.6737565,DJI,Djibouti
Djibouti,DJI,1964,0.8164784,DJI,Djibouti
Djibouti,DJI,1965,1.1081864,DJI,Djibouti
Djibouti,DJI,1966,1.2077305,DJI,Djibouti
Djibouti,DJI,1967,0.72280717,DJI,Djibouti
Djibouti,DJI,1968,0.9426807,DJI,Djibouti
Djibouti,DJI,1969,0.61923724,DJI,Djibouti
Dominica,DMA,1951,0.07260621,DMA,Dominica
Dominica,DMA,1952,0.14407612,DMA,Dominica
Dominica,DMA,1953,0.07128266,DMA,Dominica
Dominica,DMA,1954,0.070322245,DMA,Dominica
Dominica,DMA,1955,0.069166005,DMA,Dominica
Dominica,DMA,1956,0.06784432,DMA,Dominica
Dominica,DMA,1957,0.066357575,DMA,Dominica
Dominica,DMA,1958,0.12945624,DMA,Dominica
Dominica,DMA,1959,0.18911618,DMA,Dominica
Dominica,DMA,1960,0.18509413,DMA,Dominica
Dominica,DMA,1961,0.18250042,DMA,Dominica
Dominica,DMA,1962,0.18028834,DMA,Dominica
Dominica,DMA,1963,0.23730955,DMA,Dominica
Dominica,DMA,1964,0.23411393,DMA,Dominica
Dominica,DMA,1965,0.23072322,DMA,Dominica
Dominica,DMA,1966,0.22714733,DMA,Dominica
Dominica,DMA,1967,0.33513218,DMA,Dominica
Dominica,DMA,1968,0.32934338,DMA,Dominica
Dominica,DMA,1969,0.2695862,DMA,Dominica
Dominican Republic,DOM,1870,0.05510457,DOM,Dominican Republic
Dominican Republic,DOM,1871,0.0062976587,DOM,Dominican Republic
Dominican Republic,DOM,1872,0.011865189,DOM,Dominican Republic
Dominican Republic,DOM,1873,0.0055857613,DOM,Dominican Republic
Dominican Republic,DOM,1874,0.0047470178,DOM,Dominican Republic
Dominican Republic,DOM,1875,0.0,DOM,Dominican Republic
Dominican Republic,DOM,1876,0.0,DOM,Dominican Republic
Dominican Republic,DOM,1877,0.007510094,DOM,Dominican Republic
Dominican Republic,DOM,1878,0.009804119,DOM,Dominican Republic
Dominican Republic,DOM,1879,0.0081210565,DOM,Dominican Republic
Dominican Republic,DOM,1880,0.017131565,DOM,Dominican Republic
Dominican Republic,DOM,1881,0.011305203,DOM,Dominican Republic
Dominican Republic,DOM,1882,0.0008497208,DOM,Dominican Republic
Dominican Republic,DOM,1883,0.010577455,DOM,Dominican Republic
Dominican Republic,DOM,1884,0.012879907,DOM,Dominican Republic
Dominican Republic,DOM,1885,0.013482654,DOM,Dominican Republic
Dominican Republic,DOM,1886,0.014866973,DOM,Dominican Republic
Dominican Republic,DOM,1887,0.010476704,DOM,Dominican Republic
Dominican Republic,DOM,1888,0.014566978,DOM,Dominican Republic
Dominican Republic,DOM,1889,0.014982339,DOM,Dominican Republic
Dominican Republic,DOM,1890,0.017810514,DOM,Dominican Republic
Dominican Republic,DOM,1891,0.018176109,DOM,Dominican Republic
Dominican Republic,DOM,1892,0.020728244,DOM,Dominican Republic
Dominican Republic,DOM,1893,0.025946802,DOM,Dominican Republic
Dominican Republic,DOM,1894,0.060535174,DOM,Dominican Republic
Dominican Republic,DOM,1895,0.043480445,DOM,Dominican Republic
Dominican Republic,DOM,1896,0.051539022,DOM,Dominican Republic
Dominican Republic,DOM,1897,0.03451545,DOM,Dominican Republic
Dominican Republic,DOM,1898,0.025101835,DOM,Dominican Republic
Dominican Republic,DOM,1899,0.029265266,DOM,Dominican Republic
Dominican Republic,DOM,1900,0.029166492,DOM,Dominican Republic
Dominican Republic,DOM,1901,0.026623659,DOM,Dominican Republic
Dominican Republic,DOM,1902,0.025919015,DOM,Dominican Republic
Dominican Republic,DOM,1903,0.03092473,DOM,Dominican Republic
Dominican Republic,DOM,1904,0.023560062,DOM,Dominican Republic
Dominican Republic,DOM,1905,0.026932232,DOM,Dominican Republic
Dominican Republic,DOM,1906,0.029724875,DOM,Dominican Republic
Dominican Republic,DOM,1907,0.04002282,DOM,Dominican Republic
Dominican Republic,DOM,1908,0.045073614,DOM,Dominican Republic
Dominican Republic,DOM,1909,0.038456585,DOM,Dominican Republic
Dominican Republic,DOM,1910,0.054442625,DOM,Dominican Republic
Dominican Republic,DOM,1911,0.05997708,DOM,Dominican Republic
Dominican Republic,DOM,1912,0.050715365,DOM,Dominican Republic
Dominican Republic,DOM,1913,0.05665673,DOM,Dominican Republic
Dominican Republic,DOM,1914,0.061256655,DOM,Dominican Republic
Dominican Republic,DOM,1915,0.07318374,DOM,Dominican Republic
Dominican Republic,DOM,1916,0.09023545,DOM,Dominican Republic
Dominican Republic,DOM,1917,0.09322474,DOM,Dominican Republic
Dominican Republic,DOM,1918,0.096431024,DOM,Dominican Republic
Dominican Republic,DOM,1919,0.067831226,DOM,Dominican Republic
Dominican Republic,DOM,1920,0.05445323,DOM,Dominican Republic
Dominican Republic,DOM,1921,0.05166661,DOM,Dominican Republic
Dominican Republic,DOM,1922,0.023177404,DOM,Dominican Republic
Dominican Republic,DOM,1923,0.03674466,DOM,Dominican Republic
Dominican Republic,DOM,1924,0.021553423,DOM,Dominican Republic
Dominican Republic,DOM,1925,0.023518203,DOM,Dominican Republic
Dominican Republic,DOM,1926,0.028109562,DOM,Dominican Republic
Dominican Republic,DOM,1927,0.022966966,DOM,Dominican Republic
Dominican Republic,DOM,1928,0.013316768,DOM,Dominican Republic
Dominican Republic,DOM,1929,0.018183226,DOM,Dominican Republic
Dominican Republic,DOM,1930,0.020869749,DOM,Dominican Republic
Dominican Republic,DOM,1931,0.007917076,DOM,Dominican Republic
Dominican Republic,DOM,1932,0.009267282,DOM,Dominican Republic
Dominican Republic,DOM,1933,0.005867954,DOM,Dominican Republic
Dominican Republic,DOM,1934,0.0061738295,DOM,Dominican Republic
Dominican Republic,DOM,1935,0.008285616,DOM,Dominican Republic
Dominican Republic,DOM,1936,0.007340105,DOM,Dominican Republic
Dominican Republic,DOM,1937,0.00418103,DOM,Dominican Republic
Dominican Republic,DOM,1938,0.0023906238,DOM,Dominican Republic
Dominican Republic,DOM,1939,0.00023148498,DOM,Dominican Republic
Dominican Republic,DOM,1940,0.0060725166,DOM,Dominican Republic
Dominican Republic,DOM,1941,0.0013075548,DOM,Dominican Republic
Dominican Republic,DOM,1942,0.0033718003,DOM,Dominican Republic
Dominican Republic,DOM,1943,0.007332472,DOM,Dominican Republic
Dominican Republic,DOM,1944,0.00039443836,DOM,Dominican Republic
Dominican Republic,DOM,1945,0.0008365306,DOM,Dominican Republic
Dominican Republic,DOM,1946,0.004046488,DOM,Dominican Republic
